Gene stable ID	Chromosome/scaffold name	start2 (bp)	end2 (bp)	HN-score(HN5)	organism	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000151364	H_11	78015715	78046191	55	human	GO:0065003	protein-containing complex assembly	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0006457	protein folding	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0140657	ATP-dependent activity	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0044183	protein folding chaperone	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005576	extracellular region	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005615	extracellular space	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0003723	RNA binding	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0012501	programmed cell death	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0003824	catalytic activity	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0016853	isomerase activity	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0043226	organelle	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005739	mitochondrion	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005829	cytosol	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0008289	lipid binding	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0002376	immune system process	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0007155	cell adhesion	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005886	plasma membrane	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005929	cilium	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0005768	endosome	cellular_component
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0023052	signaling	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0065003	protein-containing complex assembly	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0003677	DNA binding	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0007005	mitochondrion organization	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0055085	transmembrane transport	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0006886	intracellular protein transport	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0048856	anatomical structure development	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0006310	DNA recombination	biological_process
ENSG00000144381	H_2	197486584	197516737	55	human	GO:0051604	protein maturation	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0043226	organelle	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005634	nucleus	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005739	mitochondrion	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005576	extracellular region	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005615	extracellular space	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005886	plasma membrane	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0036211	protein modification process	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005783	endoplasmic reticulum	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005829	cytosol	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0005768	endosome	cellular_component
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0048856	anatomical structure development	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0030154	cell differentiation	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0031386	protein tag	molecular_function
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0030163	protein catabolic process	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0012501	programmed cell death	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0007018	microtubule-based movement	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0023052	signaling	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0140013	meiotic nuclear division	biological_process
ENSG00000170315	H_17	16380798	16382745	55	human	GO:0022414	reproductive process	biological_process
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0043226	organelle	cellular_component
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0005634	nucleus	cellular_component
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0006281	DNA repair	biological_process
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0005694	chromosome	cellular_component
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0005730	nucleolus	cellular_component
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0006310	DNA recombination	biological_process
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0036211	protein modification process	biological_process
ENSG00000255150	H_12	104303739	104305205	54	human	GO:0032200	telomere organization	biological_process
ENSG00000160325	H_9	133459965	133470848	54	human	GO:0016192	vesicle-mediated transport	biological_process
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0043226	organelle	cellular_component
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0005783	endoplasmic reticulum	cellular_component
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0005886	plasma membrane	cellular_component
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0005576	extracellular region	cellular_component
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0005615	extracellular space	cellular_component
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0048856	anatomical structure development	biological_process
ENSG00000105668	H_19	35666517	35678481	54	human	GO:0030154	cell differentiation	biological_process
ENSG00000184502	H_17	41712331	41715969	53	human	GO:0005576	extracellular region	cellular_component
ENSG00000184502	H_17	41712331	41715969	53	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000184502	H_17	41712331	41715969	53	human	GO:0048018	receptor ligand activity	molecular_function
ENSG00000184502	H_17	41712331	41715969	53	human	GO:0005615	extracellular space	cellular_component
ENSG00000184502	H_17	41712331	41715969	53	human	GO:0023052	signaling	biological_process
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0005975	carbohydrate metabolic process	biological_process
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0006091	generation of precursor metabolites and energy	biological_process
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0005829	cytosol	cellular_component
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0003824	catalytic activity	molecular_function
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000119938	H_10	91628442	91633071	53	human	GO:0060090	molecular adaptor activity	molecular_function
ENSG00000110876	H_12	108621895	108633894	53	human	GO:0005886	plasma membrane	cellular_component
ENSG00000110876	H_12	108621895	108633894	53	human	GO:0007155	cell adhesion	biological_process
ENSG00000110876	H_12	108621895	108633894	53	human	GO:0001618	virus receptor activity	molecular_function
ENSG00000110876	H_12	108621895	108633894	53	human	GO:0002376	immune system process	biological_process
ENSG00000110876	H_12	108621895	108633894	53	human	GO:0048870	cell motility	biological_process
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0003824	catalytic activity	molecular_function
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0005886	plasma membrane	cellular_component
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0005829	cytosol	cellular_component
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0043226	organelle	cellular_component
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0022414	reproductive process	biological_process
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0007018	microtubule-based movement	biological_process
ENSG00000184647	H_8	10525532	10554166	53	human	GO:0048870	cell motility	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0023052	signaling	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0007155	cell adhesion	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0043226	organelle	cellular_component
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0005576	extracellular region	cellular_component
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0005615	extracellular space	cellular_component
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0048870	cell motility	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0042060	wound healing	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0065003	protein-containing complex assembly	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0048856	anatomical structure development	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0030154	cell differentiation	biological_process
ENSG00000149781	H_11	64205926	64223896	53	human	GO:0008289	lipid binding	molecular_function
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0008092	cytoskeletal protein binding	molecular_function
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0043226	organelle	cellular_component
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0005634	nucleus	cellular_component
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0005829	cytosol	cellular_component
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0005576	extracellular region	cellular_component
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0005615	extracellular space	cellular_component
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0048856	anatomical structure development	biological_process
ENSG00000116161	H_1	174999163	175012027	52	human	GO:0005635	nuclear envelope	cellular_component
ENSG00000167608	H_19	54160108	54173250	52	human	GO:0005886	plasma membrane	cellular_component
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0006629	lipid metabolic process	biological_process
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0043226	organelle	cellular_component
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0005886	plasma membrane	cellular_component
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0008092	cytoskeletal protein binding	molecular_function
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0008289	lipid binding	molecular_function
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0022600	digestive system process	biological_process
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0006766	vitamin metabolic process	biological_process
ENSG00000015520	H_7	44512535	44541330	52	human	GO:0005215	transporter activity	molecular_function
ENSG00000189001	H_19	35523367	35528351	51	human	GO:0005576	extracellular region	cellular_component
ENSG00000189001	H_19	35523367	35528351	51	human	GO:0043226	organelle	cellular_component
ENSG00000189001	H_19	35523367	35528351	51	human	GO:0005615	extracellular space	cellular_component
ENSG00000174226	H_8	100572889	100663415	51	human	GO:0006886	intracellular protein transport	biological_process
ENSG00000174226	H_8	100572889	100663415	51	human	GO:0008289	lipid binding	molecular_function
ENSG00000174226	H_8	100572889	100663415	51	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000174226	H_8	100572889	100663415	51	human	GO:0043226	organelle	cellular_component
ENSG00000174226	H_8	100572889	100663415	51	human	GO:0005768	endosome	cellular_component
ENSG00000174226	H_8	100572889	100663415	51	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0043226	organelle	cellular_component
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0005634	nucleus	cellular_component
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0065003	protein-containing complex assembly	biological_process
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0006325	chromatin organization	biological_process
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0005730	nucleolus	cellular_component
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0023052	signaling	biological_process
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0042393	histone binding	molecular_function
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0005694	chromosome	cellular_component
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0036211	protein modification process	biological_process
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0003677	DNA binding	molecular_function
ENSG00000184205	H_X	53082367	53088540	51	human	GO:0006260	DNA replication	biological_process
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0003677	DNA binding	molecular_function
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0043226	organelle	cellular_component
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0005634	nucleus	cellular_component
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0140110	transcription regulator activity	molecular_function
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0023052	signaling	biological_process
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0048856	anatomical structure development	biological_process
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0005694	chromosome	cellular_component
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000164683	H_8	79762371	79767857	51	human	GO:0030154	cell differentiation	biological_process
ENSG00000187049	H_11	61392393	61398866	51	human	GO:0043226	organelle	cellular_component
ENSG00000187049	H_11	61392393	61398866	51	human	GO:0005929	cilium	cellular_component
ENSG00000187049	H_11	61392393	61398866	51	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000187049	H_11	61392393	61398866	51	human	GO:0044782	cilium organization	biological_process
ENSG00000187049	H_11	61392393	61398866	51	human	GO:0005829	cytosol	cellular_component
ENSG00000171931	H_17	18744026	18779349	51	human	GO:0005829	cytosol	cellular_component
ENSG00000125998	H_20	35285731	35292425	51	human	GO:0023052	signaling	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0005576	extracellular region	cellular_component
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0031012	extracellular matrix	cellular_component
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0030312	external encapsulating structure	cellular_component
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0030154	cell differentiation	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0048856	anatomical structure development	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0034330	cell junction organization	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0030198	extracellular matrix organization	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0007155	cell adhesion	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:1901135	carbohydrate derivative metabolic process	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0036211	protein modification process	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0006790	sulfur compound metabolic process	biological_process
ENSG00000107742	H_10	72059034	72089032	51	human	GO:0048870	cell motility	biological_process
