GeneName,up5,dn5,unchange5,all,HN5
MPHOSPH8,10,2,310,322,8
MPC1L,22,14,286,322,8
DCUN1D5,13,5,304,322,8
MMP21,19,11,292,322,8
DCTN1,10,2,310,322,8
DCLK2,8,0,314,322,8
DCLK3,8,0,314,322,8
MOB3A,10,2,310,322,8
TBC1D12,8,0,314,322,8
TBC1D28,17,9,296,322,8
TBC1D23,10,2,310,322,8
MOCS2,10,2,310,322,8
DDX39B,9,1,312,322,8
MIB1,9,1,312,322,8
ATP6AP1,10,2,310,322,8
DBI,11,3,308,322,8
CYSRT1,17,9,296,322,8
CYSTM1,14,6,302,322,8
TEKT3,29,21,272,322,8
MT-CO2,12,4,306,322,8
DEFB119,9,1,312,322,8
ATF6B,10,2,310,322,8
MT-ATP6,14,6,302,322,8
TAF11L11,9,1,312,322,8
METAP2,9,1,312,322,8
TDRKH,8,0,314,322,8
MSLN,12,4,306,322,8
TALDO1,10,2,310,322,8
TANC2,13,5,304,322,8
TAOK1,9,1,312,322,8
TAOK3,12,4,306,322,8
MRPS5,8,0,314,322,8
MEX3D,12,4,306,322,8
TCTN2,10,2,310,322,8
MFAP5,12,4,306,322,8
MRPL47,11,3,308,322,8
MRPL32,14,6,302,322,8
MRPL28,14,6,302,322,8
DAZAP2,9,1,312,322,8
MFGE8,13,5,304,322,8
TAS1R3,11,3,308,322,8
MFSD11,10,2,310,322,8
TAS2R1,14,6,302,322,8
TCOF1,10,2,310,322,8
ATG5,10,2,310,322,8
DIAPH1,10,2,310,322,8
DCP2,8,0,314,322,8
CTSE,10,2,310,322,8
MAN1B1,14,6,302,322,8
STK33,19,11,292,322,8
ARSF,8,0,314,322,8
NDUFA2,12,4,306,322,8
NCOA2,11,3,308,322,8
STOML2,11,3,308,322,8
MACROD1,17,9,296,322,8
TM9SF2,8,0,314,322,8
MAFG,10,2,310,322,8
NCBP1,10,2,310,322,8
NDUFB3,11,3,308,322,8
NCBP2,11,3,308,322,8
BAIAP3,16,8,298,322,8
MAD2L2,11,3,308,322,8
TIMM23,9,1,312,322,8
DLX4,10,2,310,322,8
STAU2,10,2,310,322,8
MAL,12,4,306,322,8
CUEDC2,12,4,306,322,8
NCR1,12,4,306,322,8
CTTN,12,4,306,322,8
CTNND1,13,5,304,322,8
TM2D3,10,2,310,322,8
NDOR1,11,3,308,322,8
TLN2,8,0,314,322,8
STMN3,14,6,302,322,8
NBPF10,8,0,314,322,8
BAX,11,3,308,322,8
MAGI1,9,1,312,322,8
TIMMDC1,10,2,310,322,8
ARPC5,9,1,312,322,8
DLGAP1,11,3,308,322,8
ARMS2,20,12,290,322,8
NDFIP1,10,2,310,322,8
NCK2,13,5,304,322,8
DIO1,20,12,290,322,8
NCKAP5L,9,1,312,322,8
ARSA,12,4,306,322,8
STRADA,13,5,304,322,8
STK25,11,3,308,322,8
NALCN,12,4,306,322,8
TMA7,11,3,308,322,8
TIMD4,9,1,312,322,8
NADSYN1,11,3,308,322,8
CUTC,9,1,312,322,8
LTBP3,14,7,301,322,7
MADD,10,3,309,322,7
RHOT2,12,5,305,322,7
LHX6,15,8,299,322,7
ZCWPW2,12,5,305,322,7
ZNF701,7,0,315,322,7
ZDHHC18,8,1,313,322,7
ZNF774,9,2,311,322,7
LENG8,10,3,309,322,7
MEGF11,22,15,285,322,7
FOXRED1,10,3,309,322,7
SCN4A,8,1,313,322,7
RIMS3,7,0,315,322,7
RPL24,11,4,307,322,7
GOT2,9,2,311,322,7
SEC11A,10,3,309,322,7
SDSL,12,5,305,322,7
TMSB10,15,8,299,322,7
FTL,12,5,305,322,7
SEC31A,10,3,309,322,7
MIA2,10,3,309,322,7
GON4L,7,0,315,322,7
RGS5,13,6,303,322,7
FTCDNL1,10,3,309,322,7
GPX8,9,2,311,322,7
MGAT4B,9,2,311,322,7
PSEN1,9,2,311,322,7
MGAT4A,8,1,313,322,7
PRKACB,8,1,313,322,7
GOSR1,9,2,311,322,7
PRKAR1A,10,3,309,322,7
GPRC6A,7,0,315,322,7
PRKAR2B,9,2,311,322,7
RPL13,13,6,303,322,7
ZDHHC23,9,2,311,322,7
MEN1,10,3,309,322,7
PRKRIP1,8,1,313,322,7
LETMD1,13,6,303,322,7
GPR161,8,1,313,322,7
SDC3,10,3,309,322,7
TMEM91,13,6,303,322,7
RHEB,9,2,311,322,7
PRPS1,10,3,309,322,7
LGI1,12,5,305,322,7
PRPS1L1,7,0,315,322,7
PRPSAP1,9,2,311,322,7
RIDA,10,3,309,322,7
METTL6,8,1,313,322,7
METTL22,8,1,313,322,7
RIC8A,12,5,305,322,7
METTL15,11,4,307,322,7
METRNL,16,9,297,322,7
GPI,9,2,311,322,7
TLE5,8,1,313,322,7
PRR27,7,0,315,322,7
GPATCH2L,10,3,309,322,7
LGALS3,11,4,307,322,7
GPATCH2,7,0,315,322,7
MEX3C,11,4,307,322,7
RPL17,12,5,305,322,7
GPER1,16,9,297,322,7
ZEB1,9,2,311,322,7
PRMT2,9,2,311,322,7
RIMKLB,12,5,305,322,7
ZFAND3,11,4,307,322,7
SCN4B,8,1,313,322,7
MACROH2A1,8,1,313,322,7
PROSER2,9,2,311,322,7
SDCCAG8,9,2,311,322,7
GPR21,11,4,307,322,7
MESD,7,0,315,322,7
SCP2,9,2,311,322,7
LTA4H,11,4,307,322,7
TDRD3,9,2,311,322,7
MIA3,7,0,315,322,7
PROSER1,7,0,315,322,7
TCF7L2,25,18,279,322,7
ZC2HC1C,11,4,307,322,7
PPFIBP1,10,3,309,322,7
SETBP1,9,2,311,322,7
SERTAD3,12,5,305,322,7
SERPINI2,16,9,297,322,7
TBC1D3K,27,20,275,322,7
SERPINE3,13,6,303,322,7
PPIL4,8,1,313,322,7
PPM1D,11,4,307,322,7
ZNF880,18,11,293,322,7
GTF3C4,7,0,315,322,7
RNF181,12,5,305,322,7
TBC1D4,7,0,315,322,7
PPM1M,13,6,303,322,7
PPME1,9,2,311,322,7
ZNF846,7,0,315,322,7
ZNF843,9,2,311,322,7
TBC1D9,7,0,315,322,7
SERINC1,8,1,313,322,7
YME1L1,8,1,313,322,7
MMP1,8,1,313,322,7
RNMT,9,2,311,322,7
RNF141,8,1,313,322,7
LAT,14,7,301,322,7
LASP1,9,2,311,322,7
PRDX4,12,5,305,322,7
SETD7,9,2,311,322,7
ZYG11A,8,1,313,322,7
POTEH,13,6,303,322,7
XIAP,9,2,311,322,7
RNF41,10,3,309,322,7
POTEM,7,0,315,322,7
XRCC1,11,4,307,322,7
POU1F1,12,5,305,322,7
SF3B3,8,1,313,322,7
SF3B2,10,3,309,322,7
SF3A3,8,1,313,322,7
POU6F1,9,2,311,322,7
SF3A2,12,5,305,322,7
RNF217,7,0,315,322,7
SF3A1,9,2,311,322,7
RNF215,8,1,313,322,7
TBC1D2B,7,0,315,322,7
ZSCAN32,10,3,309,322,7
TM9SF3,8,1,313,322,7
GZMB,19,12,291,322,7
TMCO3,9,2,311,322,7
GZF1,10,3,309,322,7
FOXE1,8,1,313,322,7
PPP1R15B,9,2,311,322,7
PPP1R1A,13,6,303,322,7
TMED2,11,4,307,322,7
LDAH,9,2,311,322,7
RPL10A,12,5,305,322,7
MIEN1,10,3,309,322,7
PPP2R5E,7,0,315,322,7
ZBTB16,11,4,307,322,7
LYSMD3,7,0,315,322,7
PPP5C,9,2,311,322,7
TCF20,10,3,309,322,7
GRIK2,10,3,309,322,7
TMX2,9,2,311,322,7
ZBTB32,18,11,293,322,7
TCF3,9,2,311,322,7
RPL36,13,6,303,322,7
SEC63,10,3,309,322,7
GRHPR,10,3,309,322,7
LDLR,10,3,309,322,7
SEC62,12,5,305,322,7
M6PR,13,6,303,322,7
GRB2,9,2,311,322,7
TMX1,10,3,309,322,7
PRDX1,10,3,309,322,7
RPAP2,8,1,313,322,7
GRK2,9,2,311,322,7
GRK4,8,1,313,322,7
YY1AP1,8,1,313,322,7
ZNF816,10,3,309,322,7
TCAF1,10,3,309,322,7
GSTM3,8,1,313,322,7
TNFRSF1A,9,2,311,322,7
MKRN2,9,2,311,322,7
YY1,8,1,313,322,7
GSTCD,10,3,309,322,7
GSTA4,17,10,295,322,7
GSS,12,5,305,322,7
SEMA6C,14,7,301,322,7
MIIP,12,5,305,322,7
RNF130,8,1,313,322,7
PPP1R3F,10,3,309,322,7
GRTP1,10,3,309,322,7
TNFRSF10D,11,4,307,322,7
GRPEL2,10,3,309,322,7
ZAR1L,12,5,305,322,7
MKLN1,8,1,313,322,7
RPA1,7,0,315,322,7
LYRM1,10,3,309,322,7
GOLT1B,18,11,293,322,7
RBM23,10,3,309,322,7
RPL39,13,6,303,322,7
RAB2A,9,2,311,322,7
RUFY1,8,1,313,322,7
RUBCN,9,2,311,322,7
RTN3,9,2,311,322,7
LRP1,10,3,309,322,7
GFPT1,8,1,313,322,7
LRP10,7,0,315,322,7
RTEL1-TNFRSF6B,29,22,271,322,7
ZNF593,15,8,299,322,7
RABEP2,9,2,311,322,7
GET1,11,4,307,322,7
ZNF439,11,4,307,322,7
GDPD5,12,5,305,322,7
RTBDN,11,4,307,322,7
RABGAP1L,9,2,311,322,7
RSRC1,10,3,309,322,7
TMEM205,13,6,303,322,7
RSPRY1,10,3,309,322,7
ZNF592,9,2,311,322,7
RABGEF1,9,2,311,322,7
ZNF445,8,1,313,322,7
TGM6,8,1,313,322,7
RUFY3,9,2,311,322,7
GGA1,9,2,311,322,7
TMEM230,13,6,303,322,7
RBSN,9,2,311,322,7
GHSR,10,3,309,322,7
ZNF345,11,4,307,322,7
MBOAT2,10,3,309,322,7
QARS1,10,3,309,322,7
RPRD1B,10,3,309,322,7
S100A16,11,4,307,322,7
RPS11,12,5,305,322,7
GHITM,9,2,311,322,7
QRFPR,7,0,315,322,7
TFPI,10,3,309,322,7
LRCOL1,13,6,303,322,7
ZNF383,7,0,315,322,7
RXFP1,9,2,311,322,7
LRSAM1,9,2,311,322,7
LRFN4,13,6,303,322,7
TIMM44,12,5,305,322,7
MB,19,12,291,322,7
MAX,10,3,309,322,7
GABPA,7,0,315,322,7
RUNDC3A,12,5,305,322,7
GABRB3,9,2,311,322,7
GDAP2,8,1,313,322,7
RBP2,15,8,299,322,7
TMEM191C,27,20,275,322,7
RABL3,8,1,313,322,7
MAP4K5,9,2,311,322,7
TMEM183A,9,2,311,322,7
THSD8,34,27,261,322,7
RARS1,15,8,299,322,7
GATA4,9,2,311,322,7
RBM42,11,4,307,322,7
RBM4,12,5,305,322,7
TIMM21,7,0,315,322,7
RPS3A,10,3,309,322,7
RASSF4,24,17,281,322,7
TMEM168,10,3,309,322,7
GAK,9,2,311,322,7
LRRC72,8,1,313,322,7
RBM25,10,3,309,322,7
LRRC8A,11,4,307,322,7
GALNT15,14,7,301,322,7
RPS19,10,3,309,322,7
RBM17,11,4,307,322,7
RBM22,10,3,309,322,7
ZNF549,8,1,313,322,7
TIAL1,8,1,313,322,7
GATD3B,13,6,303,322,7
ZNF496,8,1,313,322,7
ZNF563,12,5,305,322,7
LRRC37A3,10,3,309,322,7
TMEM184C,10,3,309,322,7
LRRC10,11,4,307,322,7
LRRN1,8,1,313,322,7
MAPRE3,13,6,303,322,7
RADX,7,0,315,322,7
RSL1D1,9,2,311,322,7
LRRC23,10,3,309,322,7
ZNF573,15,8,299,322,7
ZNF571,10,3,309,322,7
RBMS3,8,1,313,322,7
RRN3,9,2,311,322,7
THAP1,11,4,307,322,7
RALBP1,7,0,315,322,7
GBGT1,23,16,283,322,7
RANBP1,9,2,311,322,7
RANBP2,10,3,309,322,7
MAPK8IP2,9,2,311,322,7
THEG,18,11,293,322,7
THEMIS2,12,5,305,322,7
RRNAD1,12,5,305,322,7
LPP,9,2,311,322,7
LPCAT1,10,3,309,322,7
PSMA1,9,2,311,322,7
RGMA,10,3,309,322,7
LIN28B,11,4,307,322,7
ZMIZ1,11,4,307,322,7
GNL3L,9,2,311,322,7
FURIN,10,3,309,322,7
TMEM45A,8,1,313,322,7
GNG5,9,2,311,322,7
FUS,9,2,311,322,7
ZMYM2,9,2,311,322,7
SBNO1,8,1,313,322,7
SATB1,10,3,309,322,7
MED12L,8,1,313,322,7
RFX7,7,0,315,322,7
FUT10,8,1,313,322,7
LLGL1,9,2,311,322,7
MEAF6,8,1,313,322,7
MEA1,8,1,313,322,7
SAR1B,11,4,307,322,7
GNAL,10,3,309,322,7
PTGES2,8,1,313,322,7
GNA12,10,3,309,322,7
GNA11,11,4,307,322,7
PSME3,9,2,311,322,7
GNPDA1,9,2,311,322,7
PXN,10,3,309,322,7
GNPDA2,9,2,311,322,7
PSMA3,10,3,309,322,7
LIG4,7,0,315,322,7
RGR,14,7,301,322,7
PSMA7,11,4,307,322,7
LILRA6,11,4,307,322,7
MED31,12,5,305,322,7
PSMB7,11,4,307,322,7
TLCD2,8,1,313,322,7
LIME1,23,16,283,322,7
PSMC5,10,3,309,322,7
GALNT2,9,2,311,322,7
SCAPER,9,2,311,322,7
SCAP,9,2,311,322,7
GOLGA6D,16,9,297,322,7
PSMD3,9,2,311,322,7
GOLGA4,9,2,311,322,7
GNS,8,1,313,322,7
SCAMP4,8,1,313,322,7
PSMD9,8,1,313,322,7
ZIM2,9,2,311,322,7
ZKSCAN4,7,0,315,322,7
MDN1,9,2,311,322,7
LMF1,16,9,297,322,7
LMF2,13,6,303,322,7
PTMA,8,1,313,322,7
GK5,9,2,311,322,7
PTTG1IP,10,3,309,322,7
GK3P,10,3,309,322,7
GK,11,4,307,322,7
SAFB,9,2,311,322,7
TFAP2C,8,1,313,322,7
TIMP3,10,3,309,322,7
PURB,8,1,313,322,7
ZNF300,10,3,309,322,7
PUS10,11,4,307,322,7
G3BP1,9,2,311,322,7
RDX,9,2,311,322,7
GJA4,11,4,307,322,7
MBTD1,7,0,315,322,7
RCVRN,7,0,315,322,7
PXDC1,12,5,305,322,7
ZNF333,11,4,307,322,7
PXDN,10,3,309,322,7
ZNF622,9,2,311,322,7
PXK,10,3,309,322,7
GINM1,11,4,307,322,7
LPAR1,8,1,313,322,7
PTPRM,10,3,309,322,7
ZNF248,9,2,311,322,7
LMO7,7,0,315,322,7
GMPPA,12,5,305,322,7
MDM4,9,2,311,322,7
LSM7,14,7,301,322,7
MDK,11,4,307,322,7
GMFB,9,2,311,322,7
MAGEA4,9,2,311,322,7
PTPN11,10,3,309,322,7
REV3L,10,3,309,322,7
RPLP0,13,6,303,322,7
MAGED1,10,3,309,322,7
REEP5,10,3,309,322,7
ZNF219,11,4,307,322,7
MCRS1,9,2,311,322,7
PTPN21,8,1,313,322,7
MCRIP1,13,6,303,322,7
GLTP,9,2,311,322,7
ZNF227,12,5,305,322,7
MAGED2,11,4,307,322,7
GLIPR2,13,6,303,322,7
MOBP,10,3,309,322,7
PTPRD,13,6,303,322,7
HARS1,9,2,311,322,7
POPDC2,17,10,295,322,7
TYK2,9,2,311,322,7
SNUPN,10,3,309,322,7
U2AF1L5,21,14,287,322,7
UAP1L1,8,1,313,322,7
SNTB1,7,0,315,322,7
OR10G4,11,4,307,322,7
IL17RC,11,4,307,322,7
OR10H1,9,2,311,322,7
SUOX,9,2,311,322,7
OR2A25,11,4,307,322,7
SNRPN,10,3,309,322,7
IL12RB1,11,4,307,322,7
SNRPG,10,3,309,322,7
OR2C1,7,0,315,322,7
IKZF4,10,3,309,322,7
UBE2D4,10,3,309,322,7
OR2T33,9,2,311,322,7
OR4B1,7,0,315,322,7
SNRPD2,14,7,301,322,7
SUPT16H,8,1,313,322,7
IGLV11-55,15,8,299,322,7
UBE2I,8,1,313,322,7
SUPT4H1,9,2,311,322,7
UBE2L3,8,1,313,322,7
OR8D4,8,1,313,322,7
SNRNP48,8,1,313,322,7
OPA1,11,4,307,322,7
TXNRD1,8,1,313,322,7
IMP4,10,3,309,322,7
SUMF1,7,0,315,322,7
ILF3,10,3,309,322,7
NUP188,8,1,313,322,7
NUS1,7,0,315,322,7
IL6ST,20,13,289,322,7
SOS 2,8,1,313,322,7
TWSG1,8,1,313,322,7
KHK,12,5,305,322,7
SORL1,8,1,313,322,7
KIAA0408,19,12,291,322,7
SUB1,10,3,309,322,7
OAZ2,8,1,313,322,7
OBSCN,8,1,313,322,7
SOCS4,8,1,313,322,7
MYRF,17,10,295,322,7
IL3RA,19,12,291,322,7
TXN,11,4,307,322,7
IL36G,15,8,299,322,7
OCM2,8,1,313,322,7
MYOZ3,10,3,309,322,7
SUDS3,7,0,315,322,7
MYOC,9,2,311,322,7
SNX5,8,1,313,322,7
IL2RB,21,14,287,322,7
MYO1C,8,1,313,322,7
SNX25,8,1,313,322,7
IGLC7,13,6,303,322,7
KIF2A,13,6,303,322,7
UBE2M,11,4,307,322,7
OSCAR,11,4,307,322,7
UBQLN4,8,1,313,322,7
MTSS2,11,4,307,322,7
KIRREL1,7,0,315,322,7
IGBP1,9,2,311,322,7
PAAF1,11,4,307,322,7
IFT80,9,2,311,322,7
TRBV11-1,9,2,311,322,7
KITLG,14,7,301,322,7
KLC2,11,4,307,322,7
MTRNR2L5,12,5,305,322,7
PAIP2,10,3,309,322,7
UBTD2,9,2,311,322,7
TRAV1-2,8,1,313,322,7
IFFO2,10,3,309,322,7
SMIM20,12,5,305,322,7
KLF6,15,8,299,322,7
PANK1,9,2,311,322,7
KLF9,9,2,311,322,7
KLHDC2,11,4,307,322,7
KLHDC4,8,1,313,322,7
SMDT1,12,5,305,322,7
PARP1,9,2,311,322,7
PARP8,11,4,307,322,7
TRAPPC12,12,5,305,322,7
IDH3B,10,3,309,322,7
UBN2,8,1,313,322,7
UBN1,9,2,311,322,7
KIFC2,10,3,309,322,7
OTUD5,11,4,307,322,7
IGKV3-15,9,2,311,322,7
OSER1,9,2,311,322,7
OSGIN1,19,12,291,322,7
SNRNP200,9,2,311,322,7
UBE2Q2,9,2,311,322,7
SURF1,12,5,305,322,7
IGIP,13,6,303,322,7
SURF4,9,2,311,322,7
UBE2R2,8,1,313,322,7
UBE2T,12,5,305,322,7
SNAI3,16,9,297,322,7
UBE2V2,13,6,303,322,7
P3H1,10,3,309,322,7
MUTYH,12,5,305,322,7
SMPD4,9,2,311,322,7
SMOC1,9,2,311,322,7
MUL1,9,2,311,322,7
MUC17,7,0,315,322,7
IGHA2,8,1,313,322,7
SMIM7,9,2,311,322,7
TRBV5-3,17,10,295,322,7
IGFLR1,33,26,263,322,7
MUC13,10,3,309,322,7
IGFBP4,8,1,313,322,7
NAA35,7,0,315,322,7
TRIM2,12,5,305,322,7
PAX5,9,2,311,322,7
STIMATE,12,5,305,322,7
TSPO2,15,8,299,322,7
JAK2,9,2,311,322,7
NCOA6,10,3,309,322,7
NIPBL,8,1,313,322,7
NIPSNAP1,9,2,311,322,7
SRPRA,9,2,311,322,7
NKAIN3,11,4,307,322,7
NCOA4,8,1,313,322,7
STK24,8,1,313,322,7
TRIP12,10,3,309,322,7
TRIOBP,9,2,311,322,7
ITPRID2,7,0,315,322,7
TTBK1,7,0,315,322,7
NKX3-2,12,5,305,322,7
NCOA1,8,1,313,322,7
NCKIPSD,10,3,309,322,7
SRGAP2C,10,3,309,322,7
NLRP10,9,2,311,322,7
KCNS1,12,5,305,322,7
NME1,9,2,311,322,7
KCTD1,11,4,307,322,7
ITGB5,9,2,311,322,7
TRIM71,7,0,315,322,7
TTC24,9,2,311,322,7
SRC,8,1,313,322,7
NFKBIB,10,3,309,322,7
JMY,7,0,315,322,7
NUDT5,11,4,307,322,7
NFIC,10,3,309,322,7
STAMBP,10,3,309,322,7
TSC22D1,11,4,307,322,7
KBTBD7,8,1,313,322,7
NDUFC2,11,4,307,322,7
KCMF1,8,1,313,322,7
KBTBD13,8,1,313,322,7
STAG1,8,1,313,322,7
KAZN,8,1,313,322,7
NDUFB9,9,2,311,322,7
NDUFB7,13,6,303,322,7
STAC3,20,13,289,322,7
NDUFB5,9,2,311,322,7
NELFE,10,3,309,322,7
NELL2,21,14,287,322,7
STAT5B,8,1,313,322,7
TSEN15,12,5,305,322,7
STAU1,10,3,309,322,7
NDUFA4,9,2,311,322,7
ST6GALNAC4,10,3,309,322,7
NDUFA13,11,4,307,322,7
TSPAN2,11,4,307,322,7
NDUFA1,11,4,307,322,7
NFIA,10,3,309,322,7
TRPM4,12,5,305,322,7
TRPC4AP,11,4,307,322,7
KCTD10,11,4,307,322,7
NME4,11,4,307,322,7
ITGAV,9,2,311,322,7
TRIM49D2,9,2,311,322,7
TUBA1C,11,4,307,322,7
NRIP2,10,3,309,322,7
SPATS2,9,2,311,322,7
SPATS1,9,2,311,322,7
NARS1,8,1,313,322,7
IPO11,9,2,311,322,7
NSD3,8,1,313,322,7
NAPRT,13,6,303,322,7
TRIM33,8,1,313,322,7
NSUN2,8,1,313,322,7
NAPA,13,6,303,322,7
TRIM3,8,1,313,322,7
TUBGCP4,10,3,309,322,7
STRN,8,1,313,322,7
NUAK1,9,2,311,322,7
NAIF1,8,1,313,322,7
KDM5B,9,2,311,322,7
SPANXN4,10,3,309,322,7
KDM5C,9,2,311,322,7
STS,9,2,311,322,7
KHDC1,15,8,299,322,7
STX7,9,2,311,322,7
INHBB,7,0,315,322,7
INHBA,10,3,309,322,7
SP8,11,4,307,322,7
NRDC,8,1,313,322,7
NR5A1,10,3,309,322,7
KDM1B,11,4,307,322,7
SPINT3,11,4,307,322,7
NNT,10,3,309,322,7
ITGA10,7,0,315,322,7
SPTAN1,17,10,295,322,7
NCDN,10,3,309,322,7
ISYNA1,16,9,297,322,7
NONO,8,1,313,322,7
SPOP,10,3,309,322,7
ISG15,16,9,297,322,7
NPHS1,9,2,311,322,7
NPIPB12,15,8,299,322,7
NCAPD2,11,4,307,322,7
NPTX2,14,7,301,322,7
SPEM1,18,11,293,322,7
SPIB,10,3,309,322,7
IRF3,11,4,307,322,7
IRF2BPL,16,9,297,322,7
NBPF15,8,1,313,322,7
NR1D2,7,0,315,322,7
KCTD4,18,11,293,322,7
IRF1,15,8,299,322,7
IRAK1BP1,14,7,301,322,7
IQGAP2,9,2,311,322,7
IQGAP1,8,1,313,322,7
KDELR1,9,2,311,322,7
IDH3A,11,4,307,322,7
KLHL15,10,3,309,322,7
WRAP73,12,5,305,322,7
PIN1,10,3,309,322,7
TOX4,10,3,309,322,7
VRK3,10,3,309,322,7
SLC1A4,9,2,311,322,7
SLC17A7,12,5,305,322,7
PJA1,11,4,307,322,7
MROH8,22,15,285,322,7
HGFAC,8,1,313,322,7
VSTM4,10,3,309,322,7
SLC16A1,9,2,311,322,7
PKD1L3,11,4,307,322,7
VTI1B,14,7,301,322,7
TAS2R13,12,5,305,322,7
TAS2R41,8,1,313,322,7
PKNOX1,9,2,311,322,7
SLC12A4,8,1,313,322,7
WAC,8,1,313,322,7
PLA2G4F,11,4,307,322,7
WAPL,8,1,313,322,7
PLA2G7,9,2,311,322,7
SKP2,7,0,315,322,7
SKA2,9,2,311,322,7
HECA,8,1,313,322,7
PLBD2,9,2,311,322,7
MRAP2,11,4,307,322,7
KRTAP5-7,11,4,307,322,7
PIP4K2C,9,2,311,322,7
KRT6A,7,0,315,322,7
MRPL55,12,5,305,322,7
MRPL16,10,3,309,322,7
MRPL43,11,4,307,322,7
MRPL24,10,3,309,322,7
HLA-DQA2,8,1,313,322,7
SLC25A1,10,3,309,322,7
HLA-DPA1,15,8,299,322,7
VKORC1,11,4,307,322,7
VMA21,9,2,311,322,7
TP53TG3B,27,20,275,322,7
VOPP1,9,2,311,322,7
PIGT,12,5,305,322,7
HLA-A,10,3,309,322,7
VPS16,11,4,307,322,7
HIVEP3,9,2,311,322,7
PIGZ,13,6,303,322,7
HIPK3,7,0,315,322,7
PIK3CA,10,3,309,322,7
VPS26B,9,2,311,322,7
HIP1R,8,1,313,322,7
PIK3R4,9,2,311,322,7
HINT1,9,2,311,322,7
VPS36,8,1,313,322,7
VPS37B,9,2,311,322,7
VPS39,11,4,307,322,7
VPS45,9,2,311,322,7
HIF1AN,9,2,311,322,7
WARS1,9,2,311,322,7
MPZL3,7,0,315,322,7
MPST,9,2,311,322,7
PLEKHA8,7,0,315,322,7
PMPCB,10,3,309,322,7
WDR33,8,1,313,322,7
SH3BP5,11,4,307,322,7
PNMA6E,7,0,315,322,7
MORF4L2,11,4,307,322,7
TBC1D1,8,1,313,322,7
WDR61,9,2,311,322,7
MORF4L1,9,2,311,322,7
TBC1D10C,17,10,295,322,7
LAMB1,9,2,311,322,7
LAMB2,11,4,307,322,7
SGSH,13,6,303,322,7
POLE,8,1,313,322,7
SGK2,21,14,287,322,7
POLR2J,8,1,313,322,7
WHAMM,8,1,313,322,7
POLR3A,8,1,313,322,7
TNPO3,8,1,313,322,7
LAP3,9,2,311,322,7
WIPF2,8,1,313,322,7
H2BC3,32,25,265,322,7
LAPTM4A,10,3,309,322,7
WNK2,9,2,311,322,7
SGCA,26,19,277,322,7
POMP,9,2,311,322,7
PMIS2,11,4,307,322,7
MORN2,12,5,305,322,7
HACD3,10,3,309,322,7
TOB1,11,4,307,322,7
MPPED2,11,4,307,322,7
PLEKHS1,11,4,307,322,7
TASOR,8,1,313,322,7
TOMM20,11,4,307,322,7
WASH6P,10,3,309,322,7
PLIN3,8,1,313,322,7
TOGARAM2,19,12,291,322,7
SHOX,11,4,307,322,7
HBG2,25,18,279,322,7
WASHC2C,9,2,311,322,7
SHOC1,9,2,311,322,7
SHC1,8,1,313,322,7
HACE1,10,3,309,322,7
SH3YL1,9,2,311,322,7
HAT1,8,1,313,322,7
STARD7,9,2,311,322,7
SH3RF3,8,1,313,322,7
HAND1,9,2,311,322,7
LAD1,11,4,307,322,7
PLXNA2,7,0,315,322,7
HAGHL,40,33,249,322,7
WDR18,13,6,303,322,7
SH3KBP1,8,1,313,322,7
WDR20,8,1,313,322,7
HM13,9,2,311,322,7
KPNA5,9,2,311,322,7
SYVN1,10,3,309,322,7
PCF11,12,5,305,322,7
SMARCAL1,12,5,305,322,7
PCGF5,7,0,315,322,7
USE1,10,3,309,322,7
PCM1,8,1,313,322,7
KLHL24,8,1,313,322,7
SMAD6,14,7,301,322,7
USP11,11,4,307,322,7
USP17L1,9,2,311,322,7
MTCH2,8,1,313,322,7
SMAD2,10,3,309,322,7
SLTM,11,4,307,322,7
HSPA9,9,2,311,322,7
USP20,9,2,311,322,7
KLHL28,8,1,313,322,7
USP24,9,2,311,322,7
SLF1,10,3,309,322,7
KLHL40,8,1,313,322,7
SLC9A1,8,1,313,322,7
PDE4A,8,1,313,322,7
USP42,8,1,313,322,7
USP47,7,0,315,322,7
PDE5A,14,7,301,322,7
USP53,9,2,311,322,7
TRA2A,9,2,311,322,7
UTP4,8,1,313,322,7
HTATSF1,9,2,311,322,7
UQCRB,9,2,311,322,7
TPGS2,10,3,309,322,7
TRAM1,8,1,313,322,7
UGGT2,9,2,311,322,7
SZRD1,9,2,311,322,7
PBX2,8,1,313,322,7
UGT3A2,16,9,297,322,7
SMC4,9,2,311,322,7
PC,12,5,305,322,7
KLHL2,10,3,309,322,7
PCDH11Y,8,1,313,322,7
LYNX1,11,4,307,322,7
HYAL1,17,10,295,322,7
SMC2,9,2,311,322,7
UHRF1,9,2,311,322,7
MTIF2,9,2,311,322,7
UMODL1,8,1,313,322,7
UNC13B,7,0,315,322,7
PCDHGA11,8,1,313,322,7
MTHFR,10,3,309,322,7
PCDHGB5,8,1,313,322,7
PCDHGB7,7,0,315,322,7
HTRA2,12,5,305,322,7
HTRA1,11,4,307,322,7
HTR6,13,6,303,322,7
SMARCD2,12,5,305,322,7
UPK3BL2,17,10,295,322,7
UPP1,11,4,307,322,7
SLC6A18,7,0,315,322,7
HSF4,22,15,285,322,7
PDIA3,10,3,309,322,7
SLC6A1,9,2,311,322,7
SLC35F6,8,1,313,322,7
PFN4,21,14,287,322,7
PGA5,13,6,303,322,7
TAF1A,9,2,311,322,7
KLRD1,9,2,311,322,7
